Tiempo,Carga (q),Corriente (i)
2.7327327327327327,-0.013750925612265468,-0.10964351261762505
2.7427427427427427,-0.014839656333141445,-0.10786161031818611
2.7527527527527527,-0.01590985361884481,-0.10594091699815772
2.7627627627627627,-0.016960140317369008,-0.10388390106746385
2.7727727727727727,-0.017989164805076438,-0.10169320460051696
2.7827827827827827,-0.01899560308042081,-0.0993716435436776
2.7927927927927927,-0.019978160011629286,-0.09692220006611349
2.8028028028028027,-0.02093557096890564,-0.09434801835507718
2.8128128128128127,-0.021866603807034795,-0.09165240356369508
2.8228228228228227,-0.022770060058793225,-0.08883881590047243
2.8328328328328327,-0.023644776842098994,-0.0859108677618467
2.8428428428428427,-0.02448962811111185,-0.08287231748759653
2.8528528528528527,-0.025303526014905892,-0.07972706380521007
2.8628628628628627,-0.026085422699513524,-0.07647914329575914
2.8728728728728727,-0.026834311070972224,-0.07313272267295
2.8828828828828827,-0.027549226603441553,-0.06969209534060224
2.8928928928928928,-0.028229248354164453,-0.0661616753463809
2.9029029029029028,-0.028873499901354644,-0.06254599107941876
2.9129129129129128,-0.02948115105565337,-0.058849681140834414
2.9229229229229228,-0.030051418240763843,-0.05507748612432235
2.932932932932933,-0.03058356602810631,-0.05123424416549802
2.942942942942943,-0.031076908009372496,-0.04732488462033436
2.952952952952953,-0.03153080722004673,-0.04335442061094089
2.962962962962963,-0.03194467741205171,-0.039327943741807536
2.972972972972973,-0.03231798366151914,-0.03525061752393924
2.982982982982983,-0.03265024315807355,-0.031127670671919183
2.992992992992993,-0.03294102557676543,-0.026964389752378116
3.003003003003003,-0.03318995391365121,-0.022766113106839705
3.013013013013013,-0.0333967047066248,-0.018538223673007007
3.023023023023023,-0.03356100870545642,-0.014286142348888625
3.033033033033033,-0.03368265094048813,-0.010015320861908985
3.043043043043043,-0.03376147128396536,-0.0057312348467768205
3.053053053053053,-0.03379736435128709,-0.0014393772049121445
3.063063063063063,-0.03379027997799825,0.0028547501833627396
3.073073073073073,-0.033740222947420344,0.007145641932963156
3.083083083083083,-0.03364725318666714,0.011427797703611237
3.093093093093093,-0.033511485631637764,0.015695726056654598
3.103103103103103,-0.033333090075484136,0.01994395671132556
3.113113113113113,-0.03311229099104772,0.024167042749340242
3.123123123123123,-0.032849367223090065,0.028359570302055805
3.133133133133133,-0.03254465154170486,0.03251616560011063
3.143143143143143,-0.03219853033930611,0.03663149974135107
3.153153153153153,-0.031811442935201814,0.04070029881102238
3.163163163163163,-0.03138388164616775,0.04471734150054946
3.173173173173173,-0.03091638999691054,0.04867748326237494
3.183183183183183,-0.030409563485230568,0.05257564309513503
3.193193193193193,-0.02986404715232788,0.05640682842412811
3.203203203203203,-0.029280536625673034,0.06016612338519495
3.2132132132132134,-0.02865977512302741,0.06384871316640917
3.2232232232232234,-0.02800255484536938,0.06744987202755698
3.2332332332332334,-0.02730971333922786,0.07096498837040818
3.2432432432432434,-0.02658213550273663,0.07438955012869847
3.2532532532532534,-0.025820749212177384,0.07771917007897647
3.2632632632632634,-0.025026526622265677,0.08094957899702483
3.2732732732732734,-0.024200481899715895,0.08407663381339174
3.2832832832832834,-0.02334366947443824,0.08709632912233221
3.2932932932932935,-0.022457183165291182,0.09000479699257301
3.3033033033033035,-0.021542155434033032,0.09279830366854536
3.3133133133133135,-0.020599755054631328,0.09547326657603479
3.3233233233233235,-0.019631185835824665,0.09802625513162537
3.3333333333333335,-0.01863768534220291,0.10045399605776809
3.3433433433433435,-0.017620523004462717,0.10275337623010966
3.3533533533533535,-0.016580998628519132,0.1049214473974643
3.3633633633633635,-0.015520440826525692,0.1069554301435513
3.3733733733733735,-0.014440204884973815,0.1088527146987585
3.3833833833833835,-0.013341671529256756,0.11061086738081981
3.3933933933933935,-0.012226244849943427,0.11222763245700466
3.4034034034034035,-0.011095350709276976,0.1137009360525702
3.4134134134134135,-0.009950434782557886,0.11502888772696278
3.4234234234234235,-0.008792960703592083,0.11620978301085964
3.4334334334334335,-0.007624408313304391,0.1172421065025209
3.4434434434434436,-0.006446271547835636,0.1181245319835926
3.4534534534534536,-0.005260056760846026,0.11885592632482712
3.4634634634634636,-0.00406728061025889,0.11943534897279182
3.4734734734734736,-0.002869468248009593,0.1198620548571928
3.4834834834834836,-0.0016681512879873934,0.12013549410638337
3.4934934934934936,-0.0004648658506145484,0.12025531307629085
3.5035035035035036,0.0007388493562539963,0.12022135549248117
3.5135135135135136,0.0019414550824846644,0.12003366107748731
3.5235235235235236,0.0031414134365783976,0.11969246753618741
3.5335335335335336,0.004337189896912768,0.11919820771571922
3.5435435435435436,0.005527255255483902,0.11855151213850751
3.5535535535535536,0.006710087583638783,0.11775320763091299
3.5635635635635636,0.00788417418544856,0.11680431167055455
3.5735735735735736,0.009048013576040442,0.1157060369688078
3.5835835835835836,0.010200117378291285,0.11445978820948581
3.5935935935935936,0.011339012107196806,0.11306715675160366
3.6036036036036037,0.012463241291938923,0.1115299239870399
3.6136136136136137,0.013571367209366348,0.10985005664508952
3.6236236236236237,0.01466197255554166,0.10802970170859613
3.6336336336336337,0.015733662644867696,0.10607118888214467
3.6436436436436437,0.016785066934786833,0.1039770242652218
3.6536536536536537,0.017814840666338334,0.10174988561664439
3.6636636636636637,0.01882166704747802,0.09939262370857235
3.6736736736736737,0.01980425849201465,0.09690825487580094
3.6836836836836837,0.02076135827863397,0.09429995713647113
